Entity,Code,Year,Energy_use
Fragile and conflict affected situations,,1977,5158.54896
Fragile and conflict affected situations,,1978,5256.609423
Fragile and conflict affected situations,,1979,5476.702592
Fragile and conflict affected situations,,1980,5457.083298
Fragile and conflict affected situations,,1981,5409.182689
Fragile and conflict affected situations,,1982,5434.71921
Fragile and conflict affected situations,,1983,5603.075936
Fragile and conflict affected situations,,1984,5694.72739
Fragile and conflict affected situations,,1985,5865.524567
Fragile and conflict affected situations,,1986,5900.156216
Fragile and conflict affected situations,,1987,5945.320436
Fragile and conflict affected situations,,1988,6025.66545
Fragile and conflict affected situations,,1989,6115.89413
Fragile and conflict affected situations,,1990,5934.986045
Fragile and conflict affected situations,,1991,5766.592156
Fragile and conflict affected situations,,1992,6065.199017
Fragile and conflict affected situations,,1993,6327.621996
Fragile and conflict affected situations,,1994,6610.277181
Fragile and conflict affected situations,,1995,6578.381928
Fragile and conflict affected situations,,1996,6604.483949
Fragile and conflict affected situations,,1997,6914.87347
Fragile and conflict affected situations,,1998,6341.284335
Fragile and conflict affected situations,,1999,6079.356868
Fragile and conflict affected situations,,2000,6145.996322
Fragile and conflict affected situations,,2001,6278.574588
Fragile and conflict affected situations,,2002,6233.102903
Fragile and conflict affected situations,,2003,6098.926875
Fragile and conflict affected situations,,2004,6140.133965
Fragile and conflict affected situations,,2005,6270.629931
Fragile and conflict affected situations,,2006,6210.990656
Fragile and conflict affected situations,,2007,6120.296715
Fragile and conflict affected situations,,2008,6285.991642
Fragile and conflict affected situations,,2009,6448.587084
Fragile and conflict affected situations,,2010,6595.470501
Fragile and conflict affected situations,,2011,6391.055458
Fragile and conflict affected situations,,2012,6586.789696
Fragile and conflict affected situations,,2013,6749.015687
Fragile and conflict affected situations,,2014,6883.885883
France,FRA,1960,19681.00449
France,FRA,1961,20209.32726
France,FRA,1962,21547.31702
France,FRA,1963,22963.2224
France,FRA,1964,24143.1136
France,FRA,1965,24436.66703
France,FRA,1966,24602.2876
France,FRA,1967,26073.42953
France,FRA,1968,27391.62006
France,FRA,1969,29457.7507
France,FRA,1970,34274.64974
France,FRA,1971,35140.35413
France,FRA,1972,36760.16025
France,FRA,1973,39201.42455
France,FRA,1974,37632.47731
France,FRA,1975,35362.51231
France,FRA,1976,37548.66975
France,FRA,1977,36699.87768
France,FRA,1978,39002.77058
France,FRA,1979,40499.84736
France,FRA,1980,40300.98447
France,FRA,1981,39189.73023
France,FRA,1982,38053.97342
France,FRA,1983,38839.93817
France,FRA,1984,40011.552
France,FRA,1985,41736.74884
France,FRA,1986,42135.13021
France,FRA,1987,42922.2764
France,FRA,1988,42476.23436
France,FRA,1989,43962.31977
France,FRA,1990,44524.3997
France,FRA,1991,47021.24162
France,FRA,1992,45985.05715
France,FRA,1993,46542.11474
France,FRA,1994,44613.98665
France,FRA,1995,46303.12968
France,FRA,1996,48752.07418
France,FRA,1997,47092.57407
France,FRA,1998,48283.42427
France,FRA,1999,47956.61054
France,FRA,2000,48095.605
France,FRA,2001,49381.03747
France,FRA,2002,49142.19247
France,FRA,2003,49671.14217
France,FRA,2004,50029.20392
France,FRA,2005,49859.64072
France,FRA,2006,48716.24328
France,FRA,2007,47863.5818
France,FRA,2008,47806.1075
France,FRA,2009,45513.50953
France,FRA,2010,46715.94163
France,FRA,2011,44741.45927
France,FRA,2012,44620.32975
France,FRA,2013,44584.02032
France,FRA,2014,42552.6082
France,FRA,2015,42909.09163
Gabon,GAB,1971,20689.45208
Gabon,GAB,1972,19856.1665
Gabon,GAB,1973,26851.84738
Gabon,GAB,1974,28741.20393
Gabon,GAB,1975,23245.9484
Gabon,GAB,1976,21824.33619
Gabon,GAB,1977,23270.87998
Gabon,GAB,1978,25803.86789
Gabon,GAB,1979,22302.36336
Gabon,GAB,1980,21917.30703
Gabon,GAB,1981,23986.77874
Gabon,GAB,1982,24072.00939
Gabon,GAB,1983,24125.65965
Gabon,GAB,1984,21857.90859
Gabon,GAB,1985,19053.04713
Gabon,GAB,1986,18526.9307
Gabon,GAB,1987,17100.98603
Gabon,GAB,1988,17589.469
Gabon,GAB,1989,15935.7465
Gabon,GAB,1990,14429.28691
Gabon,GAB,1991,14503.86926
Gabon,GAB,1992,15095.68851
Gabon,GAB,1993,15556.62906
Gabon,GAB,1994,13435.94825
Gabon,GAB,1995,14361.09912
Gabon,GAB,1996,14580.07918
Gabon,GAB,1997,14393.93773
Gabon,GAB,1998,14933.41037
Gabon,GAB,1999,14178.15853
Gabon,GAB,2000,13892.54296
Gabon,GAB,2001,14545.2694
Gabon,GAB,2002,17122.2347
Gabon,GAB,2003,19618.09982
Gabon,GAB,2004,22165.93832
Gabon,GAB,2005,24896.45846
Gabon,GAB,2006,27195.31664
Gabon,GAB,2007,29388.48901
Gabon,GAB,2008,31304.08125
Gabon,GAB,2009,33159.46329
Gabon,GAB,2010,36034.64255
Gabon,GAB,2011,28044.25751
Gabon,GAB,2012,24006.88663
Gabon,GAB,2013,33884.5038
Gabon,GAB,2014,31468.72535
Gambia,GMB,1990,783.8447708
Gambia,GMB,2004,898.0868357
Gambia,GMB,2005,869.7109273
Gambia,GMB,2006,889.2027678
Gambia,GMB,2007,1004.985979
Georgia,GEO,1990,30066.61129
Georgia,GEO,1991,24179.38061
Georgia,GEO,1992,20663.80982
Georgia,GEO,1993,18007.00102
Georgia,GEO,1994,11207.11592
Georgia,GEO,1995,9152.271984
Georgia,GEO,1996,9438.2989
Georgia,GEO,1997,8437.824722
Georgia,GEO,1998,7877.420705
Georgia,GEO,1999,7268.012106
Georgia,GEO,2000,7552.316633
Georgia,GEO,2001,6815.120609
Georgia,GEO,2002,6790.454572
Georgia,GEO,2003,7315.159135
Georgia,GEO,2004,7617.729451
Georgia,GEO,2005,7884.340611
Georgia,GEO,2006,8524.295106
Georgia,GEO,2007,9519.747611
Georgia,GEO,2008,8670.724856
Georgia,GEO,2009,9050.008167
Georgia,GEO,2010,9249.176666
Georgia,GEO,2011,10637.67438
Georgia,GEO,2012,11266.75177
Georgia,GEO,2013,12003.86015
Georgia,GEO,2014,13698.63281
Germany,DEU,1960,22708.60579
Germany,DEU,1961,23193.99548
Germany,DEU,1962,24711.98851
Germany,DEU,1963,26531.40187
Germany,DEU,1964,27227.53163
Germany,DEU,1965,27660.09108
Germany,DEU,1966,27768.7751
Germany,DEU,1967,27777.23559
Germany,DEU,1968,29790.50766
Germany,DEU,1969,32238.48711
Germany,DEU,1970,44901.85921
Germany,DEU,1971,45301.92876
Germany,DEU,1972,46721.63379
Germany,DEU,1973,49311.91945
Germany,DEU,1974,48360.69901
Germany,DEU,1975,46345.2504
Germany,DEU,1976,50178.58444
Germany,DEU,1977,50428.69651
Germany,DEU,1978,52147.53425
Germany,DEU,1979,54490.00094
Germany,DEU,1980,53059.50216
Germany,DEU,1981,51166.18295
Germany,DEU,1982,49518.96306
Germany,DEU,1983,49637.40885
Germany,DEU,1984,51722.29247
Germany,DEU,1985,53476.35069
Germany,DEU,1986,53371.85702
Germany,DEU,1987,53688.69783
Germany,DEU,1988,53837.33626
Germany,DEU,1989,52506.01574
Germany,DEU,1990,51420.46949
Germany,DEU,1991,50042.62437
Germany,DEU,1992,48741.14648
Germany,DEU,1993,47946.95145
Germany,DEU,1994,47552.72225
Germany,DEU,1995,47911.98247
Germany,DEU,1996,49387.41362
Germany,DEU,1997,48885.04617
Germany,DEU,1998,48581.93072
Germany,DEU,1999,47449.6248
Germany,DEU,2000,47613.92198
Germany,DEU,2001,48959.92849
Germany,DEU,2002,47780.70711
Germany,DEU,2003,47502.77391
Germany,DEU,2004,47850.35486
Germany,DEU,2005,47526.03463
Germany,DEU,2006,48900.13404
Germany,DEU,2007,46354.99303
Germany,DEU,2008,46948.34198
Germany,DEU,2009,44083.52839
Germany,DEU,2010,46486.03366
Germany,DEU,2011,45005.96274
Germany,DEU,2012,45088.90645
Germany,DEU,2013,45816.72881
Germany,DEU,2014,43955.14214
Germany,DEU,2015,44398.09969
Ghana,GHA,1971,3947.815595
Ghana,GHA,1972,4058.078784
Ghana,GHA,1973,4185.252718
Ghana,GHA,1974,4278.420115
Ghana,GHA,1975,4329.171379
Ghana,GHA,1976,4249.554813
Ghana,GHA,1977,4437.020724
Ghana,GHA,1978,4356.015826
Ghana,GHA,1979,4309.324083
Ghana,GHA,1980,4331.874152
Ghana,GHA,1981,4403.508972
Ghana,GHA,1982,4381.12676
Ghana,GHA,1983,3589.705747
Ghana,GHA,1984,3706.982569
Ghana,GHA,1985,3980.43332
Ghana,GHA,1986,4016.537983
Ghana,GHA,1987,4231.278247
Ghana,GHA,1988,4029.025092
Ghana,GHA,1989,4228.304744
Ghana,GHA,1990,4206.564129
Ghana,GHA,1991,4233.871286
Ghana,GHA,1992,4264.773448
Ghana,GHA,1993,4347.04651
Ghana,GHA,1994,4403.16438
Ghana,GHA,1995,4490.389971
Ghana,GHA,1996,4530.571666
Ghana,GHA,1997,4620.857237
Ghana,GHA,1998,4768.267412
Ghana,GHA,1999,4834.011748
Ghana,GHA,2000,3854.219013
Ghana,GHA,2001,3782.516762
Ghana,GHA,2002,3664.766583
Ghana,GHA,2003,3379.012028
Ghana,GHA,2004,3290.175747
Ghana,GHA,2005,3177.275046
Ghana,GHA,2006,3297.496295
Ghana,GHA,2007,3212.519262
Ghana,GHA,2008,3130.200046
Ghana,GHA,2009,3304.270613
Ghana,GHA,2010,3514.290019
Ghana,GHA,2011,3660.272932
Ghana,GHA,2012,3867.296429
Ghana,GHA,2013,3951.945472
Ghana,GHA,2014,3896.637654
Gibraltar,GIB,1971,11894.67526
Gibraltar,GIB,1972,9783.042194
Gibraltar,GIB,1973,11274.87943
Gibraltar,GIB,1974,11204.74836
Gibraltar,GIB,1975,12287.81966
Gibraltar,GIB,1976,10669.6315
Gibraltar,GIB,1977,10240.71634
Gibraltar,GIB,1978,9796.617525
Gibraltar,GIB,1979,13220.13089
Gibraltar,GIB,1980,12474.05094
Gibraltar,GIB,1981,10274.68748
Gibraltar,GIB,1982,12129.17778
Gibraltar,GIB,1983,12764.55946
Gibraltar,GIB,1984,12399.32498
Gibraltar,GIB,1985,13979.33161
Gibraltar,GIB,1986,16864.74037
Gibraltar,GIB,1987,19383.98501
Gibraltar,GIB,1988,22731.95561
Gibraltar,GIB,1989,22034.68081
Gibraltar,GIB,1990,22944.56556
Gibraltar,GIB,1991,30130.02876
Gibraltar,GIB,1992,36327.76711
Gibraltar,GIB,1993,36403.86693
Gibraltar,GIB,1994,41589.84479
Gibraltar,GIB,1995,40457.13869
Gibraltar,GIB,1996,40899.45856
Gibraltar,GIB,1997,42152.57273
Gibraltar,GIB,1998,44140.08084
Gibraltar,GIB,1999,45744.69168
Gibraltar,GIB,2000,47687.10295
Gibraltar,GIB,2001,48518.38497
Gibraltar,GIB,2002,48983.9643
Gibraltar,GIB,2003,49786.44609
Gibraltar,GIB,2004,53258.22423
Gibraltar,GIB,2005,54720.62708
Gibraltar,GIB,2006,56529.16058
Gibraltar,GIB,2007,56112.69302
Gibraltar,GIB,2008,56750.43474
Gibraltar,GIB,2009,60686.96049
Gibraltar,GIB,2010,60617.28826
Gibraltar,GIB,2011,58464.38078
Gibraltar,GIB,2012,59449.87033
Gibraltar,GIB,2013,63198.22648
Gibraltar,GIB,2014,66977.22398
Greece,GRC,1960,3361.733701
Greece,GRC,1961,3750.565424
Greece,GRC,1962,4071.677629
Greece,GRC,1963,4277.646935
Greece,GRC,1964,5042.295151
Greece,GRC,1965,5567.930613
Greece,GRC,1966,6363.901129
Greece,GRC,1967,7067.576074
Greece,GRC,1968,7583.708973
Greece,GRC,1969,8437.862907
Greece,GRC,1970,10150.47476
Greece,GRC,1971,11444.40935
Greece,GRC,1972,13197.56692
Greece,GRC,1973,15383.74465
Greece,GRC,1974,14611.33578
Greece,GRC,1975,15098.11675
Greece,GRC,1976,16120.34842
Greece,GRC,1977,17090.85986
Greece,GRC,1978,17740.90832
Greece,GRC,1979,18583.87851
Greece,GRC,1980,18070.48019
Greece,GRC,1981,17506.39927
Greece,GRC,1982,17878.53962
Greece,GRC,1983,18597.18665
Greece,GRC,1984,19221.24968
Greece,GRC,1985,20547.49037
Greece,GRC,1986,19466.50389
Greece,GRC,1987,20839.02228
Greece,GRC,1988,22130.89507
Greece,GRC,1989,24342.91984
Greece,GRC,1990,24454.14148
Greece,GRC,1991,24360.44808
Greece,GRC,1992,24770.67323
Greece,GRC,1993,24315.5663
Greece,GRC,1994,24867.87022
Greece,GRC,1995,24971.19725
Greece,GRC,1996,25656.9883
Greece,GRC,1997,26541.25371
Greece,GRC,1998,27793.29436
Greece,GRC,1999,27796.66373
Greece,GRC,2000,29152.22259
Greece,GRC,2001,29983.44379
Greece,GRC,2002,30211.8126
Greece,GRC,2003,31010.8558
Greece,GRC,2004,31534.35877
Greece,GRC,2005,32017.98546
Greece,GRC,2006,31896.78644
Greece,GRC,2007,31805.21036
Greece,GRC,2008,31930.08892
Greece,GRC,2009,30815.55976
Greece,GRC,2010,28866.94065
Greece,GRC,2011,28002.28062
Greece,GRC,2012,27949.57039
Greece,GRC,2013,24748.76408
Greece,GRC,2014,24700.93247
Greece,GRC,2015,25377.48682
Grenada,GRD,1990,5130.472016
Grenada,GRD,2004,8383.533354
Grenada,GRD,2005,8924.516022
Grenada,GRD,2006,9122.982016
Grenada,GRD,2007,9094.182612
Guatemala,GTM,1971,5501.682028
Guatemala,GTM,1972,5519.733651
Guatemala,GTM,1973,5611.843216
Guatemala,GTM,1974,5615.506215
Guatemala,GTM,1975,6023.432366
Guatemala,GTM,1976,6280.671318
Guatemala,GTM,1977,6496.347409
Guatemala,GTM,1978,6491.751394
Guatemala,GTM,1979,6719.564284
Guatemala,GTM,1980,6055.517291
Guatemala,GTM,1981,5745.448859
Guatemala,GTM,1982,5506.38902
Guatemala,GTM,1983,5190.347841
Guatemala,GTM,1984,5350.893723
Guatemala,GTM,1985,5320.940309
Guatemala,GTM,1986,4988.453952
Guatemala,GTM,1987,5148.660083
Guatemala,GTM,1988,5232.249547
Guatemala,GTM,1989,5307.390717
Guatemala,GTM,1990,5537.823409
Guatemala,GTM,1991,5562.484238
Guatemala,GTM,1992,5730.83337
Guatemala,GTM,1993,5579.613628
Guatemala,GTM,1994,5744.756142
Guatemala,GTM,1995,5944.768188
Guatemala,GTM,1996,5973.60083
Guatemala,GTM,1997,6112.261812
Guatemala,GTM,1998,6500.17235
Guatemala,GTM,1999,6981.162217
Guatemala,GTM,2000,7028.192677
Guatemala,GTM,2001,7010.50017
Guatemala,GTM,2002,6902.906739
Guatemala,GTM,2003,7008.405426
Guatemala,GTM,2004,7050.659526
Guatemala,GTM,2005,6926.716747
Guatemala,GTM,2006,6876.971934
Guatemala,GTM,2007,7225.43064
Guatemala,GTM,2008,6773.310706
Guatemala,GTM,2009,7606.40666
Guatemala,GTM,2010,8103.721547
Guatemala,GTM,2011,8479.996382
Guatemala,GTM,2012,8432.372508
Guatemala,GTM,2013,8981.87952
Guatemala,GTM,2014,9653.99922
Guinea-Bissau,GNB,1990,857.4708421
Guinea-Bissau,GNB,2004,740.684788
Guinea-Bissau,GNB,2005,732.750692
Guinea-Bissau,GNB,2006,740.9378984
Guinea-Bissau,GNB,2007,764.0954993
Guyana,GUY,1990,5978.212001
Guyana,GUY,2004,7411.368559
Guyana,GUY,2005,7666.130454
Guyana,GUY,2006,7757.460302
Guyana,GUY,2007,7775.42591
Haiti,HTI,1971,3650.182996
Haiti,HTI,1972,3696.131412
Haiti,HTI,1973,3726.400866
Haiti,HTI,1974,3814.445016
Haiti,HTI,1975,3878.797177
Haiti,HTI,1976,4034.955005
Haiti,HTI,1977,4075.545622
Haiti,HTI,1978,4163.939985
Haiti,HTI,1979,4238.372469
Haiti,HTI,1980,4258.330017
Haiti,HTI,1981,3465.772064
Haiti,HTI,1982,3510.487488
Haiti,HTI,1983,3528.669136
Haiti,HTI,1984,3480.181607
Haiti,HTI,1985,3428.129266
Haiti,HTI,1986,2608.518322
Haiti,HTI,1987,2632.181888
Haiti,HTI,1988,2666.266212
Haiti,HTI,1989,2661.545136
Haiti,HTI,1990,2556.19358
Haiti,HTI,1991,2502.150228
Haiti,HTI,1992,2547.847685
Haiti,HTI,1993,2415.07468
Haiti,HTI,1994,2176.691495
Haiti,HTI,1995,2518.207324
Haiti,HTI,1996,2837.718639
Haiti,HTI,1997,2936.146862
Haiti,HTI,1998,2886.194954
Haiti,HTI,1999,2873.842542
Haiti,HTI,2000,2734.732767
Haiti,HTI,2001,2748.037105
Haiti,HTI,2002,3039.78554
Haiti,HTI,2003,2873.578661
Haiti,HTI,2004,2917.636994
Haiti,HTI,2005,4276.316285
Haiti,HTI,2006,4334.803047
Haiti,HTI,2007,4471.927492
Haiti,HTI,2008,4460.334338
Haiti,HTI,2009,4457.01758
Haiti,HTI,2010,4415.583516
Haiti,HTI,2011,4505.12162
Haiti,HTI,2012,4602.911754
Haiti,HTI,2013,4568.828552
Haiti,HTI,2014,4568.277591
Heavily indebted poor countries (HIPC),,2000,4472.322326
Heavily indebted poor countries (HIPC),,2001,4459.711152
Heavily indebted poor countries (HIPC),,2002,4530.817641
Heavily indebted poor countries (HIPC),,2003,4506.663716
Heavily indebted poor countries (HIPC),,2004,4576.750529
Heavily indebted poor countries (HIPC),,2005,4613.684892
Heavily indebted poor countries (HIPC),,2006,4656.862502
Heavily indebted poor countries (HIPC),,2007,4617.817826
Heavily indebted poor countries (HIPC),,2008,4636.650246
Heavily indebted poor countries (HIPC),,2009,4654.948121
Heavily indebted poor countries (HIPC),,2010,4705.527591
Heavily indebted poor countries (HIPC),,2011,4793.939925
Heavily indebted poor countries (HIPC),,2012,5051.197761
Heavily indebted poor countries (HIPC),,2013,5108.156298
High income,,1960,32144.84888
High income,,1961,32507.48595
High income,,1962,33883.13591
High income,,1963,35639.62792
High income,,1964,36871.37096
High income,,1965,37860.18262
High income,,1966,39324.48286
High income,,1967,40985.51811
High income,,1968,43204.77936
High income,,1969,45585.8635
High income,,1970,49394.26699
High income,,1971,45390.37958
High income,,1972,47129.91067
High income,,1973,49266.11416
High income,,1974,48115.2471
High income,,1975,46592.67289
High income,,1976,49193.81671
High income,,1977,49966.54844
High income,,1978,51136.58505
High income,,1979,52043.1857
High income,,1980,50445.0019
High income,,1981,48844.6629
High income,,1982,47365.55678
High income,,1983,47256.65912
High income,,1984,48737.27391
High income,,1985,49415.10602
High income,,1986,49655.99981
High income,,1987,50998.94237
High income,,1988,52356.21497
High income,,1989,52887.67292
High income,,1990,52016.78891
High income,,1991,52317.13203
High income,,1992,52563.57032
High income,,1993,52955.88645
High income,,1994,53593.09829
High income,,1995,54430.19792
High income,,1996,55716.60011
High income,,1997,55848.37645
High income,,1998,55816.90559
High income,,1999,56487.62528
High income,,2000,57388.24181
High income,,2001,57065.59946
High income,,2002,57158.47453
High income,,2003,57547.74365
High income,,2004,58412.7969
High income,,2005,58235.80945
High income,,2006,58092.61948
High income,,2007,58061.3613
High income,,2008,57245.70492
High income,,2009,54527.8853
High income,,2010,56273.61306
High income,,2011,54919.8363
High income,,2012,54449.24657
High income,,2013,54313.12998
High income,,2014,53934.61773
High income,,2015,53545.85816
Honduras,HND,1971,5773.75857
Honduras,HND,1972,5732.344287
Honduras,HND,1973,5778.785932
Honduras,HND,1974,5695.748225
Honduras,HND,1975,5679.632178
Honduras,HND,1976,5730.438877
Honduras,HND,1977,5880.081603
Honduras,HND,1978,5847.918166
Honduras,HND,1979,5861.61404
Honduras,HND,1980,5914.150846
Honduras,HND,1981,5702.322376
Honduras,HND,1982,5986.614794
Honduras,HND,1983,5694.539959
Honduras,HND,1984,5650.377141
Honduras,HND,1985,5436.316371
Honduras,HND,1986,5415.161212
Honduras,HND,1987,5543.608819
Honduras,HND,1988,5640.818382
Honduras,HND,1989,5706.029228
Honduras,HND,1990,5584.788182
Honduras,HND,1991,5473.926449
Honduras,HND,1992,5548.055679
Honduras,HND,1993,5511.862655
Honduras,HND,1994,5563.335817
Honduras,HND,1995,5752.791566
Honduras,HND,1996,5619.680143
Honduras,HND,1997,5974.682697
Honduras,HND,1998,6245.758966
Honduras,HND,1999,5348.573084
Honduras,HND,2000,5331.610321
Honduras,HND,2001,5604.919075
Honduras,HND,2002,5687.116138
Honduras,HND,2003,6032.026382
Honduras,HND,2004,6347.92084
Honduras,HND,2005,6482.601618
Honduras,HND,2006,6158.755101
Honduras,HND,2007,7075.961831
Honduras,HND,2008,6871.352123
Honduras,HND,2009,6450.921961
Honduras,HND,2010,6477.292158
Honduras,HND,2011,7046.614995
Honduras,HND,2012,7006.926351
Honduras,HND,2013,6984.481421
Honduras,HND,2014,7069.465879
Hong Kong,HKG,1971,8629.032784
Hong Kong,HKG,1972,8845.927027
Hong Kong,HKG,1973,8694.346275
Hong Kong,HKG,1974,9274.565033
Hong Kong,HKG,1975,9459.833033
Hong Kong,HKG,1976,10398.91894
Hong Kong,HKG,1977,11604.13018
Hong Kong,HKG,1978,12546.89251
Hong Kong,HKG,1979,10685.86963
Hong Kong,HKG,1980,10632.37336
